symbol,Date,Open,High,Low,Close,MA_3,MA_6,MA_12
AAVE-USD,2024-08-31,107.5732421875,147.8883056640625,77.31090545654297,129.7985076904297,111.52566782633464,108.35593795776367,99.84673754374187
AAVE-USD,2024-09-30,129.7985076904297,178.24908447265625,116.82427215576172,156.4751739501953,131.28230794270834,113.05945205688477,107.25691731770833
AAVE-USD,2024-10-31,156.4751739501953,165.2338409423828,133.03968811035156,143.45159912109375,143.24176025390625,123.07416661580403,112.42403666178386
AAVE-USD,2024-11-30,143.45172119140625,212.0949249267578,125.9223403930664,211.8854522705078,170.60407511393228,141.06487147013345,121.89449818929036
AAVE-USD,2024-12-31,211.8837890625,399.0657043457031,203.18914794921875,308.6413879394531,221.3261464436849,176.30422719319662,138.5266227722168
AAVE-USD,2025-01-31,308.63995361328125,377.8116149902344,256.6109619140625,332.5201721191406,284.3490041097005,213.79538218180338,159.07324155171713
AAVE-USD,2025-02-28,332.5049133300781,332.6866760253906,178.32643127441406,192.57589721679688,277.91248575846356,224.2582804361979,166.3071091969808
AAVE-USD,2025-03-31,192.57632446289062,238.73818969726562,152.0852508544922,159.62416076660156,228.24007670084634,224.78311157226562,168.9212818145752
AAVE-USD,2025-04-30,159.62416076660156,179.1615447998047,115.03401947021484,164.28085327148438,172.1603037516276,228.25465393066406,175.66441027323404
AAVE-USD,2025-05-31,164.28257751464844,282.48345947265625,163.77236938476562,247.29156494140625,190.39885965983072,234.15567270914713,187.6102720896403
AAVE-USD,2025-06-30,247.27859497070312,319.48724365234375,214.25820922851562,274.6508483886719,228.7410888671875,228.49058278401694,202.39740498860678
AAVE-USD,2025-07-31,274.6508483886719,336.8701477050781,258.0813903808594,261.0522155761719,260.9982096354167,216.57925669352213,215.18731943766275
AAVE-USD,2025-08-31,261.0329284667969,382.9341735839844,245.57369995117188,315.8592834472656,283.85411580403644,237.1264877319336,230.69238408406576
AAVE-USD,2025-09-30,315.8674621582031,331.30059814453125,256.4172668457031,274.5063171386719,283.8059387207031,256.2735137939453,240.52831268310547
AAVE-USD,2025-10-31,274.5055236816406,301.0601501464844,109.72584533691406,228.48794555664062,272.95118204752606,266.9746958414714,247.61467488606772
AAVE-USD,2025-11-30,228.48580932617188,232.67752075195312,150.0629119873047,177.80511474609375,226.9331258138021,255.39362080891928,244.7746467590332
AAVE-USD,2025-12-31,177.80511474609375,206.73040771484375,162.998779296875,202.2046661376953,202.83257548014322,243.3192571004232,235.90491994222006
ADA-USD,2020-01-31,0.03283200040459633,0.057301998138427734,0.03244800120592117,0.05379299819469452,,,
ADA-USD,2020-02-29,0.053835999220609665,0.07207000255584717,0.04651099815964699,0.047540999948978424,,,
ADA-USD,2020-03-31,0.047506000846624374,0.052306998521089554,0.019130000844597816,0.030553000047802925,0.04396233273049196,,
ADA-USD,2020-04-30,0.030553000047802925,0.05425700172781944,0.029555000364780426,0.047846000641584396,0.04198000021278858,,
ADA-USD,2020-05-31,0.047825999557971954,0.08602900058031082,0.045003000646829605,0.07435200363397598,0.0509170014411211,,
ADA-USD,2020-06-30,0.07424400001764297,0.09008900076150894,0.06977000087499619,0.08311600238084793,0.06843800221880277,0.056200167474647365,
ADA-USD,2020-07-31,0.08311200141906738,0.15370500087738037,0.08253300189971924,0.13879799842834473,0.09875533481438954,0.07036766751358907,
ADA-USD,2020-08-31,0.13879799842834473,0.15201400220394135,0.10440900176763535,0.12268800288438797,0.11486733456452687,0.082892168002824,
ADA-USD,2020-09-30,0.12261000275611877,0.12735900282859802,0.07588600367307663,0.10106199979782104,0.12084933370351791,0.09464366796116035,
ADA-USD,2020-10-31,0.10115599632263184,0.11413700133562088,0.08989600092172623,0.09305600076913834,0.10560200115044911,0.10217866798241933,
ADA-USD,2020-11-30,0.09305600076913834,0.18206599354743958,0.08804800361394882,0.1713079959154129,0.1218086654941241,0.11833800002932549,
ADA-USD,2020-12-31,0.17136700451374054,0.19617000222206116,0.12741999328136444,0.18139700591564178,0.14858700086673102,0.13471816728512445,0.09545916737988591
ADA-USD,2021-01-31,0.18138200044631958,0.39565300941467285,0.16923299431800842,0.344897985458374,0.23253432909647623,0.16906816512346268,0.11971791631852587
ADA-USD,2021-02-28,0.34481701254844666,1.476652979850769,0.33419400453567505,1.3080589771270752,0.611451322833697,0.36662999416391057,0.22476108108336726
ADA-USD,2021-03-31,1.3097920417785645,1.4731550216674805,0.9930520057678223,1.1932640075683594,0.9487403233846029,0.548663662125667,0.32165366504341364
ADA-USD,2021-04-30,1.1935529708862305,1.5577609539031982,0.9352269768714905,1.3524490594863892,1.2845906813939412,0.7585625052452087,0.43037058661381405
ADA-USD,2021-05-31,1.352431058883667,2.461766004562378,1.0280309915542603,1.742777943611145,1.4294970035552979,1.0204741631944974,0.5694060816119114
ADA-USD,2021-06-30,1.7384469509124756,1.8886499404907227,1.0029850006103516,1.383471965789795,1.4928996562957764,1.2208199898401897,0.677769078562657
ADA-USD,2021-07-31,1.3838139772415161,1.4937169551849365,1.0214329957962036,1.3223450183868408,1.4828649759292603,1.3837278286616008,0.7763979968925317
ADA-USD,2021-08-31,1.319957971572876,2.967397928237915,1.2631889581680298,2.772475004196167,1.8260973294576008,1.6277971665064495,0.9972135803351799
ADA-USD,2021-09-30,2.769947052001953,3.0991859436035156,1.9232800006866455,2.1144518852233887,2.0697573026021323,1.7813284794489543,1.1649960707873106
ADA-USD,2021-10-31,2.1162490844726562,2.3696560859680176,1.8334200382232666,1.9650260210037231,2.2839843034744263,1.8834246397018433,1.320993572473526
ADA-USD,2021-11-30,1.9649620056152344,2.3759140968322754,1.4336179494857788,1.5549030303955078,1.8781269788742065,1.8521121541659038,1.4362931586802006
ADA-USD,2021-12-31,1.552819013595581,1.756862998008728,1.1878809928894043,1.310209035873413,1.6100460290908813,1.8399016658465068,1.5303608278433483
ADA-USD,2022-01-31,1.310130000114441,1.6312979459762573,0.9333969950675964,1.0523029565811157,1.305805007616679,1.7948946555455525,1.5893112421035767
ADA-USD,2022-02-28,1.0522359609603882,1.257815957069397,0.752810001373291,0.9598280191421509,1.1074466705322266,1.4927868247032166,1.560291995604833
ADA-USD,2022-03-31,0.9598860144615173,1.242864966392517,0.7819079756736755,1.1418509483337402,1.0513273080190022,1.3306866685549419,1.5560075740019481
ADA-USD,2022-04-30,1.1419520378112793,1.2403579950332642,0.7423589825630188,0.756659984588623,0.9527796506881714,1.129292329152425,1.5063584844271343
ADA-USD,2022-05-31,0.7567009925842285,0.9041110277175903,0.4065290093421936,0.6252539753913879,0.8412549694379171,0.9743508199850718,1.4132314870754878
ADA-USD,2022-06-30,0.6254169940948486,0.6660990118980408,0.4234189987182617,0.4588490128517151,0.6135876576105753,0.8324574828147888,1.3361795743306477
ADA-USD,2022-07-31,0.45931199193000793,0.5512179732322693,0.4064370095729828,0.5170199871063232,0.5337076584498087,0.7432436545689901,1.2690691550572712
ADA-USD,2022-08-31,0.5170509815216064,0.5938979983329773,0.4276820123195648,0.4466649889945984,0.4741779963175456,0.6577164828777313,1.075251653790474
ADA-USD,2022-09-30,0.44667699933052063,0.5234929919242859,0.42641401290893555,0.43441399931907654,0.4660329918066661,0.5398103247086207,0.9352484966317812
ADA-USD,2022-10-31,0.43442898988723755,0.4372200071811676,0.33099400997161865,0.4063360095024109,0.42913833260536194,0.48142299552758533,0.8053576623400053
ADA-USD,2022-11-30,0.4062890112400055,0.43621399998664856,0.2972880005836487,0.3188830018043518,0.3865443368752797,0.43036116659641266,0.7023559932907423
ADA-USD,2022-12-31,0.3188909888267517,0.3287560045719147,0.24034999310970306,0.2464659959077835,0.32389500240484875,0.3949639971057574,0.6137107399602731
ADA-USD,2023-01-31,0.24641400575637817,0.39867499470710754,0.2442449927330017,0.3909260034561157,0.31875833372275036,0.3739483331640561,0.5585959938665231
ADA-USD,2023-02-28,0.39086300134658813,0.4191820025444031,0.3468959927558899,0.3524540066719055,0.32994866867860156,0.35824650277694065,0.507981492827336
ADA-USD,2023-03-31,0.3525260090827942,0.40793800354003906,0.2984839975833893,0.39892300963401794,0.38076767325401306,0.3523313378294309,0.4460708312690258
ADA-USD,2023-04-30,0.3988800048828125,0.46056199073791504,0.37287500500679016,0.39735400676727295,0.3829103410243988,0.35083433737357456,0.41612866645057994
ADA-USD,2023-05-31,0.3972809910774231,0.3977470099925995,0.35120800137519836,0.3744029998779297,0.39022667209307355,0.36008767038583755,0.3952244184911251
ADA-USD,2023-06-30,0.37441399693489075,0.3817349970340729,0.23041999340057373,0.2869560122489929,0.3529043396313985,0.3668360064427058,0.3809000017742316
ADA-USD,2023-07-31,0.2869569957256317,0.37470999360084534,0.27709299325942993,0.30748799443244934,0.32294900218645733,0.35292967160542804,0.3634390023847421
ADA-USD,2023-08-31,0.30748501420021057,0.31126800179481506,0.24579499661922455,0.2553730010986328,0.2832723359266917,0.3367495040098826,0.34749800339341164
ADA-USD,2023-09-30,0.2553679943084717,0.2594659924507141,0.23762600123882294,0.2540470063686371,0.27230266729990643,0.31260350346565247,0.3324674206475417
ADA-USD,2023-10-31,0.25404301285743713,0.30461400747299194,0.24065600335597992,0.2931070029735565,0.26750900348027545,0.2952290028333664,0.3230316701034705
ADA-USD,2023-11-30,0.2931259870529175,0.4085249900817871,0.2853190004825592,0.3758949935436249,0.3076830009619395,0.2954776684443156,0.32778266941507656
ADA-USD,2023-12-31,0.3758910000324249,0.6778050065040588,0.37448298931121826,0.5942050218582153,0.42106900612513226,0.34668583671251935,0.3567609215776126
ADA-USD,2024-01-31,0.5941870212554932,0.6367040276527405,0.4496990144252777,0.49825599789619446,0.4894520044326782,0.37848050395647687,0.36570508778095245
ADA-USD,2024-02-29,0.4982469975948334,0.7052800059318542,0.47504499554634094,0.655646026134491,0.5827023486296335,0.44519267479578656,0.3909710894028346
ADA-USD,2024-03-31,0.6554409861564636,0.8069850206375122,0.5724959969520569,0.650426983833313,0.6014430026213328,0.5112560043732325,0.4119297539194425
ADA-USD,2024-04-30,0.650426983833313,0.6509559750556946,0.40907299518585205,0.44081199169158936,0.5822950005531311,0.5358735024929047,0.41555125266313553
ADA-USD,2024-05-31,0.4408150017261505,0.5089679956436157,0.41950398683547974,0.44746100902557373,0.5128999948501587,0.5478011717398962,0.42163942009210587
ADA-USD,2024-06-30,0.44746100902557373,0.4884360134601593,0.36657699942588806,0.392192006111145,0.42682166894276935,0.5141323357820511,0.4304090862472852
ADA-USD,2024-07-31,0.39213499426841736,0.4552229940891266,0.3209550082683563,0.38877299427986145,0.4094753364721934,0.49588516851266223,0.43718283623456955
ADA-USD,2024-08-31,0.38877400755882263,0.40117698907852173,0.27988600730895996,0.3453519940376282,0.37543899814287823,0.44416949649651843,0.4446810856461525
ADA-USD,2024-09-30,0.3453510105609894,0.414669007062912,0.30510398745536804,0.3732140064239502,0.3691129982471466,0.397967333594958,0.4546116689840953
ADA-USD,2024-10-31,0.3732140064239502,0.38567501306533813,0.3204750120639801,0.34184500575065613,0.3534703354040782,0.3814728359381358,0.4586731692155202
ADA-USD,2024-11-30,0.3418459892272949,1.1470849514007568,0.3213990032672882,1.0789419412612915,0.5980003178119659,0.48671965797742206,0.5172604148586591
ADA-USD,2024-12-31,1.078935980796814,1.318681001663208,0.7658889889717102,0.8437650203704834,0.7548506557941437,0.5619818270206451,0.5380570814013481
ADA-USD,2025-01-31,0.8437659740447998,1.1636749505996704,0.8389260172843933,0.9422289729118347,0.9549786448478699,0.6542244901259741,0.5750548293193182
ADA-USD,2025-02-28,0.9422289729118347,0.9560539722442627,0.5648369789123535,0.6330509781837463,0.8063483238220215,0.7021743208169937,0.573171908656756
ADA-USD,2025-03-31,0.6330519914627075,1.134268045425415,0.6267330050468445,0.6614469885826111,0.7455756465593973,0.7502131511767706,0.5740902423858643
ADA-USD,2025-04-30,0.6614459753036499,0.7390909790992737,0.5162259936332703,0.6819300055503845,0.6588093241055807,0.8068939844767252,0.5941834102074305
ADA-USD,2025-05-31,0.6819350123405457,0.8608250021934509,0.6446290016174316,0.6860740184783936,0.676483670870463,0.7414159973462423,0.6140678276618322
ADA-USD,2025-06-30,0.6860740184783936,0.7303619980812073,0.513185977935791,0.5721210241317749,0.646708349386851,0.6961419979731241,0.6290619124968847
ADA-USD,2025-07-31,0.5721210241317749,0.9296600222587585,0.5384230017662048,0.7400599718093872,0.6660850048065186,0.6624471644560496,0.6583358272910118
ADA-USD,2025-08-31,0.7400559782981873,1.0164639949798584,0.6865170001983643,0.8113610148429871,0.7078473369280497,0.6921655038992564,0.6971699123581251
ADA-USD,2025-09-30,0.8113639950752258,0.9525709748268127,0.7583510279655457,0.8072029948234558,0.7862079938252767,0.7164581716060638,0.7333356613914171
ADA-USD,2025-10-31,0.8072029948234558,0.8909919857978821,0.33296799659729004,0.6091650128364563,0.7425763408342997,0.7043306728204092,0.7556123286485672
ADA-USD,2025-11-30,0.6091650128364563,0.6181179881095886,0.39111799001693726,0.41588500142097473,0.6107510030269623,0.659299169977506,0.7003575836618742
ADA-USD,2025-12-31,0.41589298844337463,0.4828679859638214,0.37192898988723755,0.42534399032592773,0.48346466819445294,0.6348363310098648,0.6654891644914945
ATOM-USD,2020-01-31,4.216716766357422,5.290686130523682,3.9644219875335693,4.38951301574707,,,
ATOM-USD,2020-02-29,4.386020183563232,5.307340145111084,3.363132953643799,3.479353904724121,,,
ATOM-USD,2020-03-31,3.471435070037842,3.9341440200805664,1.1309629678726196,1.959177017211914,3.2760146458943686,,
ATOM-USD,2020-04-30,1.959177017211914,3.085211992263794,1.8957589864730835,2.7568280696868896,2.731786330540975,,
ATOM-USD,2020-05-31,2.7568280696868896,2.935089111328125,2.310283899307251,2.7344560623168945,2.483487049738566,,
ATOM-USD,2020-06-30,2.7311909198760986,3.204690933227539,2.3259410858154297,2.595410108566284,2.6955647468566895,2.985789696375529,
ATOM-USD,2020-07-31,2.5988380908966064,4.520884037017822,2.578562021255493,3.7923710346221924,3.040745735168457,2.886266032854716,
ATOM-USD,2020-08-31,3.7923710346221924,8.859668731689453,3.6101489067077637,7.211945056915283,4.533242066701253,3.5083645582199097,
ATOM-USD,2020-09-30,7.208265781402588,7.63007116317749,3.808000087738037,5.366342067718506,5.456886053085327,4.076225399971008,
ATOM-USD,2020-10-31,5.37532901763916,6.267068862915039,4.354866981506348,4.620131015777588,5.732806046803792,4.386775890986125,
ATOM-USD,2020-11-30,4.620131015777588,6.456762790679932,4.2202582359313965,5.554779052734375,5.180417378743489,4.856829722722371,
ATOM-USD,2020-12-31,5.555447101593018,6.493203163146973,4.242146968841553,6.493203163146973,5.5560377438863116,5.50646189848582,4.2461257974306745
ATOM-USD,2021-01-31,6.490296840667725,10.130049705505371,5.027072906494141,8.137375831604004,6.728452682495117,6.230629364649455,4.558447698752086
ATOM-USD,2021-02-28,8.138050079345703,26.41938591003418,7.843925952911377,17.622764587402344,10.75111452738444,7.965765953063965,5.737065255641937
ATOM-USD,2021-03-31,17.630102157592773,24.52056312561035,16.758405685424805,19.110122680664062,14.956754366556803,10.256396055221558,7.166310727596283
ATOM-USD,2021-04-30,19.111454010009766,28.48574447631836,16.714595794677734,22.72773551940918,19.820207595825195,13.274330139160156,8.830553015073141
ATOM-USD,2021-05-31,22.7236328125,32.136863708496094,8.582878112792969,13.994121551513672,18.610659917195637,14.680887222290039,9.768858472506205
ATOM-USD,2021-06-30,13.973799705505371,17.18621826171875,7.892530918121338,12.00351619720459,16.241791089375813,15.599272727966309,10.552867313226065
ATOM-USD,2021-07-31,12.030936241149902,14.798059463500977,8.981195449829102,12.606651306152344,12.868096351623535,16.344151973724365,11.28739066918691
ATOM-USD,2021-08-31,12.5922212600708,26.165878295898438,11.801322937011719,22.872098922729492,15.827422142028809,17.219041029612224,12.592403491338095
ATOM-USD,2021-09-30,22.859718322753906,44.695526123046875,17.690420150756836,36.21210861206055,23.896952946980793,20.069372018178303,15.16288403669993
ATOM-USD,2021-10-31,36.23332977294922,43.216392517089844,29.970258712768555,37.26321792602539,32.11580848693848,22.491952419281006,17.88314127922058
ATOM-USD,2021-11-30,37.232906341552734,39.22392654418945,24.942890167236328,27.54965591430664,33.674994150797524,24.751208146413166,19.716047684351604
ATOM-USD,2021-12-31,27.497737884521484,33.507930755615234,20.286291122436523,32.46974182128906,32.427538553873696,28.162245750427246,21.880759239196777
ATOM-USD,2022-01-31,32.48585891723633,44.52104949951172,25.649690628051758,28.137527465820312,29.38564173380534,30.750725110371906,23.547438542048138
ATOM-USD,2022-02-28,28.128992080688477,33.07175064086914,21.750307083129883,31.4260196685791,30.677762985229492,32.17637856801351,24.697709798812866
ATOM-USD,2022-03-31,31.430089950561523,34.55590057373047,25.86241912841797,28.895994186401367,29.48651377360026,30.95702616373698,25.51319909095764
ATOM-USD,2022-04-30,28.905134201049805,33.22416687011719,17.514265060424805,17.880937576293945,26.067650477091473,27.726646105448406,25.109299262364704
ATOM-USD,2022-05-31,17.878318786621094,20.270137786865234,8.5718994140625,10.285811424255371,19.020914395650227,24.84933869043986,24.800273418426514
ATOM-USD,2022-06-30,10.29011344909668,10.455098152160645,5.588817119598389,7.526677131652832,11.897808710734049,20.692161242167156,24.4272034962972
ATOM-USD,2022-07-31,7.536153793334961,11.392704963684082,7.212010860443115,10.37525463104248,9.395914395650228,17.73178243637085,24.24125377337138
ATOM-USD,2022-08-31,10.375041961669922,13.31922721862793,9.684148788452148,11.816584587097168,9.906172116597494,14.463543256123861,23.319960912068684
ATOM-USD,2022-09-30,11.819032669067383,16.917049407958984,11.511460304260254,13.016079902648926,11.735973040262857,11.816890875498453,21.386958519617718
ATOM-USD,2022-10-31,13.022907257080078,14.456722259521484,10.663304328918457,14.3228178024292,13.051827430725098,11.223870913187662,19.475258509318035
ATOM-USD,2022-11-30,14.324020385742188,15.755083084106445,8.769023895263672,10.499136924743652,12.612678209940592,11.259425163269043,18.05438192685445
ATOM-USD,2022-12-31,10.499794006347656,10.554525375366211,8.49590015411377,9.348599433898926,11.39018472035726,11.563078880310059,16.127620061238606
ATOM-USD,2023-01-31,9.34875202178955,13.964012145996094,9.311785697937012,13.379324913024902,11.075687090555826,12.063757260640463,14.897769848505655
ATOM-USD,2023-02-28,13.37662124633789,15.364429473876953,12.160118103027344,12.264472007751465,11.664132118225098,12.138405164082846,13.300974210103353
ATOM-USD,2023-03-31,12.265145301818848,13.471345901489258,10.349942207336426,11.187450408935547,12.277082443237305,11.833633581797281,11.825262228647867
ATOM-USD,2023-04-30,11.187789916992188,12.92781925201416,10.317156791687012,11.573060035705566,11.674994150797525,11.375340620676676,11.299605766932169
ATOM-USD,2023-05-31,11.56737232208252,11.56737232208252,10.223322868347168,10.464144706726074,11.074885050455729,11.369508584340414,11.314466873804728
ATOM-USD,2023-06-30,10.464162826538086,10.84686279296875,7.509232997894287,9.28817367553711,10.441792805989584,11.359437624613443,11.461258252461752
ATOM-USD,2023-07-31,9.288493156433105,10.274749755859375,8.798272132873535,8.859603881835938,9.537307421366373,10.60615078608195,11.334954023361206
ATOM-USD,2023-08-31,8.859949111938477,9.01038646697998,6.857217788696289,6.920788764953613,8.356188774108887,9.715536912282309,10.926971038182577
ATOM-USD,2023-09-30,6.920752048492432,7.5790228843688965,6.303390979766846,7.241118907928467,7.673837184906006,9.057814995447794,10.445724288622538
ATOM-USD,2023-10-31,7.240846157073975,8.205449104309082,6.186659812927246,7.934500217437744,7.365469296773274,8.451388359069824,9.913364489873251
ATOM-USD,2023-11-30,7.934781074523926,10.51838493347168,7.568999767303467,9.255597114562988,8.143738746643066,8.249963760375977,9.809736172358194
ATOM-USD,2023-12-31,9.255592346191406,12.509015083312988,9.200272560119629,10.591959953308105,9.260685761769613,8.467261473337809,9.913349548975626
ATOM-USD,2024-01-31,10.593066215515137,11.418045043945312,8.72957706451416,9.100728988647461,9.649428685506185,8.50744899113973,9.55679988861084
ATOM-USD,2024-02-29,9.100363731384277,12.19829273223877,8.860244750976562,11.285693168640137,10.326127370198568,9.234933058420816,9.475234985351562
ATOM-USD,2024-03-31,11.281978607177734,14.48360538482666,10.663555145263672,12.295455932617188,10.893959363301596,10.077322562535604,9.5675687789917
ATOM-USD,2024-04-30,12.29506778717041,12.377782821655273,7.307922840118408,8.466940879821777,10.682696660359701,10.166062672932943,9.308725516001383
ATOM-USD,2024-05-31,8.466940879821777,9.500984191894531,8.000223159790039,8.30634593963623,9.689580917358398,10.007854143778482,9.12890895207723
ATOM-USD,2024-06-30,8.306346893310547,8.793395042419434,6.317323207855225,6.720983028411865,7.831423282623291,9.362691322962442,8.914976398150126
ATOM-USD,2024-07-31,6.720955848693848,6.951336860656738,5.134652137756348,5.809205055236816,6.945511341094971,8.814104000727335,8.660776495933533
ATOM-USD,2024-08-31,5.809247016906738,5.862847805023193,4.08928918838501,4.558492183685303,5.696226755777995,7.692903836568196,8.463918447494507
ATOM-USD,2024-09-30,4.558502197265625,5.184060096740723,3.6359450817108154,4.728439807891846,5.032045682271321,6.431734482447307,8.254528522491455
ATOM-USD,2024-10-31,4.728426933288574,5.076523780822754,4.053142070770264,4.232467174530029,4.506466388702393,5.725988864898682,7.9460257689158125
ATOM-USD,2024-11-30,4.232473850250244,9.511998176574707,3.8408420085906982,8.588020324707031,5.849642435709636,5.772934595743815,7.890394369761149
ATOM-USD,2024-12-31,8.587942123413086,10.638888359069824,5.858919143676758,6.185038089752197,6.335175196329753,5.683610439300537,7.52315088113149
ATOM-USD,2025-01-31,6.185054779052734,7.738389015197754,5.55943489074707,6.236390113830566,7.003149509429932,5.754807949066162,7.284455974896749
