symbol,Date,Open,High,Low,Close,MA_2,MA_4,MA_8
AAVE-USD,2020-12-31,0.0,96.0685806274414,0.0,87.52748107910156,,,
AAVE-USD,2021-03-31,87.54330444335938,559.1229248046875,81.85337829589844,377.0081481933594,232.26781463623047,,
AAVE-USD,2021-06-30,377.1836853027344,666.864990234375,171.3759765625,250.385498046875,313.6968231201172,,
AAVE-USD,2021-09-30,250.71043395996094,448.27166748046875,213.33627319335938,276.12158203125,263.2535400390625,247.76067733764648,
AAVE-USD,2021-12-31,276.3088684082031,454.2745361328125,157.98207092285156,255.11048889160156,265.6160354614258,289.6564292907715,
AAVE-USD,2022-03-31,255.03244018554688,284.6518859863281,112.99856567382812,206.27825927734375,230.69437408447266,246.97395706176758,
AAVE-USD,2022-06-30,206.41195678710938,260.08660888671875,45.97915267944336,56.96986389160156,131.62406158447266,198.62004852294922,
AAVE-USD,2022-09-30,57.06040954589844,115.52003479003906,54.939720153808594,74.51819610595703,65.7440299987793,148.21920204162598,197.98993968963623
AAVE-USD,2022-12-31,74.53047180175781,97.958984375,50.692291259765625,51.97913360595703,63.24866485595703,97.43636322021484,193.54639625549316
AAVE-USD,2023-03-31,51.97866439819336,95.06683349609375,51.28887176513672,74.19947814941406,63.08930587768555,64.41666793823242,155.6953125
AAVE-USD,2023-06-30,74.18572235107422,84.0395736694336,49.12092590332031,70.4219741821289,72.31072616577148,67.77969551086426,133.19987201690674
AAVE-USD,2023-09-30,70.4261703491211,87.36946868896484,51.5671272277832,67.55301666259766,68.98749542236328,66.03840065002441,107.1288013458252
AAVE-USD,2023-12-31,67.55268859863281,129.2165985107422,61.31899642944336,109.05589294433594,88.3044548034668,80.30759048461914,88.87197685241699
AAVE-USD,2024-03-31,108.9357681274414,153.27215576171875,81.73815155029297,128.25408935546875,118.65499114990234,93.82124328613281,79.11895561218262
AAVE-USD,2024-06-30,128.25401306152344,133.6083526611328,72.26114654541016,97.20525360107422,112.72967147827148,100.51706314086914,84.1483793258667
AAVE-USD,2024-09-30,97.2176284790039,178.24908447265625,72.60899353027344,156.4751739501953,126.84021377563477,122.74760246276855,94.39300155639648
AAVE-USD,2024-12-31,156.4751739501953,399.0657043457031,125.9223403930664,308.6413879394531,232.55828094482422,172.64397621154785,126.4757833480835
AAVE-USD,2025-03-31,308.63995361328125,377.8116149902344,152.0852508544922,159.62416076660156,234.13277435302734,180.48649406433105,137.15386867523193
AAVE-USD,2025-06-30,159.62416076660156,319.48724365234375,115.03401947021484,274.6508483886719,217.13750457763672,224.84789276123047,162.6824779510498
AAVE-USD,2025-09-30,274.6508483886719,382.9341735839844,245.57369995117188,274.5063171386719,274.5785827636719,254.3556785583496,188.55164051055908
AAVE-USD,2025-12-31,274.5055236816406,301.0601501464844,109.72584533691406,202.2046661376953,238.3554916381836,227.74649810791016,200.195237159729
ADA-USD,2020-03-31,0.03283200040459633,0.07207000255584717,0.019130000844597816,0.030553000047802925,,,
ADA-USD,2020-06-30,0.030553000047802925,0.09008900076150894,0.029555000364780426,0.08311600238084793,0.05683450121432543,,
ADA-USD,2020-09-30,0.08311200141906738,0.15370500087738037,0.07588600367307663,0.10106199979782104,0.09208900108933449,,
ADA-USD,2020-12-31,0.10115599632263184,0.19617000222206116,0.08804800361394882,0.18139700591564178,0.14122950285673141,0.09903200203552842,
ADA-USD,2021-03-31,0.18138200044631958,1.476652979850769,0.16923299431800842,1.1932640075683594,0.6873305067420006,0.38970975391566753,
ADA-USD,2021-06-30,1.1935529708862305,2.461766004562378,0.9352269768714905,1.383471965789795,1.2883679866790771,0.7147987447679043,
